id,business_name,activities,sub_groups,categories,rating,review_count,price,price_value,image_url,url,phone,distance,latitude,longitude,location,postcode,address
251,Grill'd - Shafto Lane,Burgers,FastFood,FastFood,3.9,10,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/f-n_RrDFgwko2VFUCXeQsA/o.jpg,https://www.yelp.com/biz/grilld-shafto-lane-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9226 1064,587.46,-31.951338,115.853769,Perth,6000,"401 Murray St, Perth, 6000"
252,Mashawi Moroccan & Middle Eastern,"Moroccan, Middle Eastern, Café",Middle Eastern,MiddleEast,4,8,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/4p79fKuzIipjO9iTaMLy-g/o.jpg,https://www.yelp.com/biz/mashawi-moroccan-and-middle-eastern-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 9318,1979.22,-31.93483359,115.872093,Mount Lawley,6050,"644 Beaufort St, Mount Lawley, 6050"
253,Filos & Yiros,"Café, Mediterranean",Greek,European,3,6,$,1,https://s3-media1.fl.yelpcdn.com/bphoto/oCOCnuBn8TXV3a6UY_QB1A/o.jpg,https://www.yelp.com/biz/filos-and-yiros-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 455 321 321,627.34,-31.94686268,115.865501,Perth,6000,"3/177 Stirling St, Perth, 6000"
254,The Stables Bar,"Venues & Event Spaces, Gastropubs, Cocktail Bar",Australian,Australian,3.5,38,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/1epfqSoBDQ7kZPnUM9LK9A/o.jpg,https://www.yelp.com/biz/the-stables-bar-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6314 1300,687.01,-31.95222,115.853144,Perth,6000,"888 Hay St, Perth, 6000"
257,Newroz Kebabs,Kebab,Middle Eastern,MiddleEast,4,2,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/Zce5EhAb8bwftpCH3gmGog/o.jpg,https://www.yelp.com/biz/newroz-kebabs-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9218 8220,1557.42,-31.95812,115.8718,East Perth,6004,"Shop 4, 230-246 Hay St, East Perth, 6004"
258,Royal India Restaurant,Indian,Indian,Indian,4.3,7,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/ptYbFNrznWcQpI6vhLnG7w/o.jpg,https://www.yelp.com/biz/royal-india-restaurant-west-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9324 1368,1315.16,-31.94952,115.845404,West Perth,6005,"1134 Hay St, West Perth, 6005"
259,Small Print,"Café, Bakeries",Australian,Australian,4.2,38,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/nGTt4gxKmGVIgB3b8KvFIg/o.jpg,https://www.yelp.com/biz/small-print-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6282 0022,768.89,-31.95482031,115.8550069,Perth,6000,"125 St Georges Tce, Perth, 6000"
260,Sayers Sister,Café,Australian,Australian,4.3,61,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/mtKBdS2b2dl2XKJOT8wD3Q/o.jpg,https://www.yelp.com/biz/sayers-sister-perth-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 7506,968.46,-31.940471,115.861637,Perth,6003,"236 Lake St, Perth, 6003"
261,McDonald's,Burgers,FastFood,FastFood,2,4,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/hGsF_NhQ472BR72XQv9sLA/o.jpg,https://www.yelp.com/biz/mcdonalds-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 2032,520.21,-31.953324,115.857349,Perth,6000,"Cnr Cecil Ave Albany Hwy, Perth, 6000"
263,Kosta's,"Restaurant, Coffee & Tea",Greek,European,4.1,7,$,1,https://s3-media2.fl.yelpcdn.com/bphoto/3F6bCPhs4M2EzQGzGyG9lw/o.jpg,https://www.yelp.com/biz/kostas-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 439 722 455,22.92,-31.948981,115.859086,Northbridge,6003,"67 James St, Northbridge, 6003"
264,Grill'd - Brookfield Place,Burgers,FastFood,FastFood,3.9,24,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/eHsHEEF-UY9v_vjul0mBTQ/o.jpg,https://www.yelp.com/biz/grilld-brookfield-place-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 92264888,742.31,-31.954552,115.855035,Perth,6000,"125 St Georges Tce, Perth, 6000"
269,Clarences,"Restaurant, Wine Bar",Australian,Australian,4.3,54,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/RaEYcIXonTq1ZbuUAZhf3A/o.jpg,https://www.yelp.com/biz/clarences-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 9474,1707.87,-31.93704,115.87088,Mount Lawley,6050,"566 Beaufort St, Mount Lawley, 6050"
270,Red Cray,Seafood Restaurant,Seafood,Other,3.6,17,$$$,3,https://s3-media2.fl.yelpcdn.com/bphoto/rBxIp_aIKrUQKbnWzdG9gQ/o.jpg,https://www.yelp.com/biz/red-cray-mount-lawley-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9471 8945,2946.14,-31.92774939,115.8780422,Mount Lawley,6050,"755 Beaufort St, 2nd Avenue Plaza, Mount Lawley, 6050"
271,Brew Ha King Square,"Coffee & Tea, Breakfast & Brunch",Australian,Australian,4,4,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/Exhwkt-BDQju7WqxjBublA/o.jpg,https://www.yelp.com/biz/brew-ha-king-square-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 473 941 775,403.48,-31.94978,115.8552,Perth,6000,"KS2.5, 562 Wellington St, Perth, 6000"
273,Pizza Hut,Pizza,Pizza,Italian/Pizza,1,1,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/uADKk6IQw8ClcmBBuEckdw/o.jpg,https://www.yelp.com/biz/pizza-hut-perth-5?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 1300 749 924,625.5,-31.9540332,115.8621844,Perth,6000,"Shop 2, 101 Murray St, Perth, 6000"
275,Kailis Bros Fish Market & Fish Café,Seafood Restaurant,Seafood,Other,3.5,27,$$$,3,https://s3-media3.fl.yelpcdn.com/bphoto/sT9146tHCFg074SjYRZ4fA/o.jpg,https://www.yelp.com/biz/kailis-bros-fish-market-and-fish-Café-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9443 6300,2097.2,-31.93824,115.841038,Leederville,6007,"101 Oxford St, Leederville, 6007"
276,Aqua Bar,Lounge,Australian,Australian,3.5,4,$$$,3,https://s3-media2.fl.yelpcdn.com/bphoto/6G9eVesJpU6pJaud3wXMNg/o.jpg,https://www.yelp.com/biz/aqua-bar-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 3700,1171.34,-31.95947965,115.8587431,Perth,6000,"Barrack St Jetty, Perth, 6000"
277,Delisio,"Café, Pizza",Italian,European,3.8,10,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/TXMD6R1PUekuE70cKx4BuQ/o.jpg,https://www.yelp.com/biz/delisio-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9485 0055,433.72,-31.95469093,115.8586349,Perth,6000,"Perth, 6000"
279,Chilli Orange,Modern Australian and Asian Fusion Restaurant,Australian,Australian,4.4,16,$$$,3,https://s3-media2.fl.yelpcdn.com/bphoto/hq5aDQMGpeCFC9AU5q30-A/o.jpg,https://www.yelp.com/biz/chilli-orange-north-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 3814,2047.89,-31.93056,115.858317,North Perth,6006,"21 Angove St, North Perth, 6006"
281,Zafferano,Seafood,Italian,Italian/Pizza,3.9,16,$$$,3,https://s3-media2.fl.yelpcdn.com/bphoto/n-bfxWMIQzvKMGy0fmzbHw/o.jpg,https://www.yelp.com/biz/zafferano-crawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 2588,2506.4,-31.965034,115.840706,Crawley,6009,"173 Mounts Bay Rd, Crawley, 6009"
285,S & T Thai Gourmet Café,Café,Thai,AsianOther,4.3,25,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/jDUIg4H6_P8HutqBABZ1jw/o.jpg,https://www.yelp.com/biz/s-and-t-thai-gourmet-Café-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 8877,410.39,-31.94527,115.86118,Northbridge,6000,"349 William St, Shop 3, Northbridge, 6000"
286,Basilica Open Kitchen,"Coffee & Tea, Breakfast & Brunch",Australian,Australian,4,18,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/U3vXAAbMKcpe7s3fIS1n0Q/o.jpg,https://www.yelp.com/biz/basilica-open-kitchen-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 5756,753.76,-31.954663,115.855014,Perth,6000,"125 Saint Georges Tce, Perth, 6000"
287,Opus Restaurant,French,French,European,4.7,7,$$$,3,https://s3-media1.fl.yelpcdn.com/bphoto/Aj0mxxcw8ZBJfPc-UaowlA/o.jpg,https://www.yelp.com/biz/opus-restaurant-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9217 8880,2044.94,-31.948201,115.837672,West Perth,6005,"32 Richardson St, West Perth, 6005"
288,EAST Café & Vietnamese Bistro,"Restaurant, Coffee & Tea",Vietnamese,Vietnamese,4.5,10,$,1,https://s3-media2.fl.yelpcdn.com/bphoto/lRYttB_deesK9itxjSnnMg/o.jpg,https://www.yelp.com/biz/east-Café-and-vietnamese-bistro-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 4558,973.79,-31.956274,115.864999,Perth,6000,"4/447 Hay St, Perth, 6000"
292,Lord Of The Fries,Burgers,FastFood,FastFood,3,24,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/XSS7UAZtdQqLlHfQOsGEsw/o.jpg,https://www.yelp.com/biz/lord-of-the-fries-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6113 6466,449.97,-31.95271215,115.8575495,Perth,6000,"110 William St, Perth, 6000"
299,Noodle Forum,"Malaysian, Chinese, Noodles",Asian Fusion,AsianFusion,3.3,7,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/84EwC4-56mjqpeHcJqrvIg/o.jpg,https://www.yelp.com/biz/noodle-forum-perth-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6113 1554,611.71,-31.95157122,115.8536226,Perth,6000,"9 Shafto Lane, Perth, 6000"
300,The Brisbane Hotel,"Bar, Restaurant",Australian,Australian,4,40,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/1wFgrleQ5UwHwg3I03qTBg/o.jpg,https://www.yelp.com/biz/the-brisbane-hotel-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 2300,860.53,-31.943998,115.866329,Perth,6000,"292 Beaufort St, Perth, 6000"
302,Julio's,"Italian, Middle Eastern",Italian,European,3.9,13,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/-JXvsRsgiMmWG4zcU2g_bw/o.jpg,https://www.yelp.com/biz/julios-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 0089,1942.72,-31.947778,115.838784,West Perth,6005,"1309 Hay St, West Perth, 6005"
303,Threecoins Italian Trattoria,Restaurant,Italian,European,3.9,35,$$$,3,https://s3-media1.fl.yelpcdn.com/bphoto/2eeQHrbUD4Lmwj2yMlSWzQ/o.jpg,https://www.yelp.com/biz/threecoins-italian-trattoria-mount-lawley-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9271 6033,3022.21,-31.92751,115.879001,Mount Lawley,6050,"2/776 Beaufort St, Shop 2, Mount Lawley, 6050"
304,The Partisan,"Café, Breakfast & Brunch",Australian,Australian,3.4,22,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/jjtytH3Zn7KNZ09xFQvhrQ/o.jpg,https://www.yelp.com/biz/the-partisan-east-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 8459,1836,-31.95286,115.87854,East Perth,6004,"60 Royal St, Shop 22, East Perth, 6004"
305,Dainty Dowager,"Asian Fusion, Gluten-Free",Asian Fusion,AsianFusion,4.3,31,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/GHqU2uGj4V73I8OdcDsCHw/o.jpg,https://www.yelp.com/biz/dainty-dowager-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 9728,1697.41,-31.93715,115.87081,Mount Lawley,6050,"564 Beaufort St, Mount Lawley, 6050"
306,The Royal on the Waterfront,"Restaurant, Wine Bar",Australian,Australian,3.3,49,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/zZlU4_OfbGpVO7BCbfuLcA/o.jpg,https://www.yelp.com/biz/the-royal-on-the-waterfront-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 0466,1837.82,-31.952896,115.878245,East Perth,6004,"60 Royal St, East Perth, 6004"
308,Nagoya,Japanese,Japanese,Japanese,3.3,4,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/iE7X9yowGGw2CFPD52X_hg/o.jpg,https://www.yelp.com/biz/nagoya-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 92218588,1203.27,-31.958075,115.866196,Perth,6000,"251 Adelaide Tce, Perth, 6000"
309,Eat Etc,"Café, Asian Fusion and Japanese",Japanese,Japanese,4,6,$,1,https://s3-media1.fl.yelpcdn.com/bphoto/oeUDiedKGhJB3tK4WIAltg/o.jpg,https://www.yelp.com/biz/eat-etc-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6161 5836,905.04,-31.954306,115.852097,Perth,6000,"5 Mill St, Perth, 6000"
310,Sumo Party,Japanese,Japanese,Japanese,3.3,3,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/kf_21lI2IHQLVYpW49cOgQ/o.jpg,https://www.yelp.com/biz/sumo-party-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 1501,574.15,-31.946311,115.854102,Northbridge,6003,"1 Shenton St, Northbridge, 6003"
311,Magic Apple Wholefood Kitchen,Restaurant,Australian,Australian,4,5,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/uI8KGUTiOklr69saRgGFOg/o.jpg,https://www.yelp.com/biz/magic-apple-wholefood-kitchen-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 8775,976.41,-31.956296,115.86501,Perth,6000,"447 Hay St, Shop 1, Perth, 6000"
312,Manise Café,"Restaurant, Coffee & Tea",Indonesian,AsianOther,3.1,7,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/wQVUffL9fUVX1LUVDOLLlQ/o.jpg,https://www.yelp.com/biz/manise-Café-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 2432,203.06,-31.947355,115.86036,Northbridge,6003,"451 William St, Unit 2, Northbridge, 6003"
313,Pappagallo Pizzeria Café,"Italian, Pizza",Pizza,Italian/Pizza,4.3,18,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/8TIMti23CSJP5XN7iAMhMQ/o.jpg,https://www.yelp.com/biz/pappagallo-pizzeria-Café-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9444 0889,2506.81,-31.93221,115.8416,Leederville,6007,"250 Oxford St, Leederville, 6007"
315,Kin Kee Chinese Restaurant,Chinese,Chinese,Chinese,3.1,16,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/5qasVQhs8r3hNs_K9ML8eQ/o.jpg,https://www.yelp.com/biz/kin-kee-chinese-restaurant-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1888,187.55,-31.949057,115.857343,Northbridge,6003,"Shop 3, 60-66 Roe St, Northbridge, 6003"
318,Flo Espresso,"Coffee & Tea, Asian Fusion, Sandwiches",Asian Fusion,AsianFusion,3.8,4,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/AROtehNHts3fe2I68ukodg/o.jpg,https://www.yelp.com/biz/flo-espresso-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 412 568 068,553.02,-31.94963233,115.8651344,Perth,6000,"168/15 Aberdeen St, Perth, 6000"
319,Emma's Dim Sum Café Delight,Chinese,Chinese,Chinese,4,9,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/ZQsc8INL2SC-SwLGzyyatQ/o.jpg,https://www.yelp.com/biz/emmas-dim-sum-Café-delight-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 9388,387.9,-31.946904,115.862651,Northbridge,6000,"168 Newcastle St, Northbridge, 6000"
322,Crown Karoake Restaurant,"Karaoke, Bar, Restaurant",Australian,Australian,3.7,6,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/ovVnkUvpioyW4YA3zzVqvg/o.jpg,https://www.yelp.com/biz/crown-karoake-restaurant-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 8892,205.2,-31.949121,115.857161,Northbridge,6003,"66 Roe St, Shop 11, Northbridge, 6003"
323,Jaws East Perth Japanese Restaurant,Restaurant,Japanese,Japanese,4.4,20,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/wW1LZqsha5CT4MaktNAZvQ/o.jpg,https://www.yelp.com/biz/jaws-east-perth-japanese-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 4573,1311.78,-31.957614,115.868773,Perth,6004,"313-323 Hay St, Perth, 6004"
326,Canton Bay Chinese Restaurant,Chinese,Chinese,Chinese,4.3,8,$$$,3,https://s3-media4.fl.yelpcdn.com/bphoto/aUG8Vvel4oo9a0FmGxsFeg/o.jpg,https://www.yelp.com/biz/canton-bay-chinese-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9486 9399,1449.37,-31.956335,115.846663,Perth,6000,"130 Mounts Bay Rd, Perth, 6000"
327,Pinchos,Tapas and Small Plates,Spanish,European,4.1,44,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/mIVuizIm37uwYXFpySQDag/o.jpg,https://www.yelp.com/biz/pinchos-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 3008,2117.61,-31.9375551,115.8413517,Leederville,6007,"749 Newcastle St, Leederville, 6007"
329,V Burger,Burgers,FastFood,FastFood,4,4,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/7F10FxwsrxdnDPISTV8TZg/o.jpg,https://www.yelp.com/biz/v-burger-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 6448,983.5,-31.95704,115.85784,Perth,6000,"Elizabeth Quay, Duchess Way, Station Park, Perth, 6000"
330,Fraser's,Restaurant,Australian,Australian,4.1,21,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/kboGXn_52XJJBHUsA-IXsw/o.jpg,https://www.yelp.com/biz/frasers-west-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 7100,1902.38,-31.959598,115.843538,West Perth,6005,"Fraser Ave, West Perth, 6005"
331,Side Door Barbecue,Cocktail Bar,American,American,4.1,39,$$$,3,https://s3-media3.fl.yelpcdn.com/bphoto/VO9f_zonE7OhHD__0IhvvQ/o.jpg,https://www.yelp.com/biz/side-door-barbecue-highgate?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6162 3610,1505.69,-31.93851,115.86894,Highgate,6003,"1 Mary St, Highgate, 6003"
334,Nao Japanese,Ramen,Japanese,Japanese,3.7,3,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/9NLstd7wjpGq7iTFmpdzVA/o.jpg,https://www.yelp.com/biz/nao-japanese-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 2090,649.24,-31.95473,115.86089,Perth,6000,"Shop 191, 580 Hay Street, Perth, 6000"
335,Café OEC Bob,"Japanese, Café, Breakfast & Brunch",Japanese,Japanese,4.5,2,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/EfWFqhHoyGlMAYoTdzlu8Q/o.jpg,https://www.yelp.com/biz/Café-oec-bob-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1584,330.22,-31.9469,115.86185,Perth,6000,"Shop 1, 145 Newcastle St, Perth, 6000"
337,Gyu-In Japanese Yakiniku,Japanese,Japanese,Japanese,1.7,3,$$$,3,https://s3-media1.fl.yelpcdn.com/bphoto/jDQGcRQTombgBnmI4_kmXw/o.jpg,https://www.yelp.com/biz/gyu-in-japanese-yakiniku-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 8789,412.7,-31.94541063,115.8580376,Northbridge,6003,"1/89 Lake St, Northbridge, 6003"
341,Eat House,"Café, Breakfast & Brunch",Australian,Australian,4,1,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/RmU63Dsrl6d-vYiNCyFDKQ/o.jpg,https://www.yelp.com/biz/eat-house-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 93254400,403.48,-31.94978,115.8552,Perth,6000,"Shop 4, Kings Square 2, 562 Wellington St, Perth, 6000"
